"","V1","V2","V3"
"1",0.092593,0.317460,746
"2",0.004630,0.125000,219
"3",0.032407,0.333333,435
"4",0.050926,0.333333,420
"5",0.009259,0.200000,268
"6",0.027778,0.272727,454
"7",0.041667,0.310345,666
"8",0.013889,0.230769,95
"9",0.027778,0.285714,223
"10",0.004630,0.111111,59
"11",0.027778,0.300000,609
"12",0.004630,0.111111,4
"13",0.004630,0.125000,93
"14",0.027778,0.272727,667
"15",0.032407,0.291667,302
"16",0.032407,0.333333,508
"17",0.046296,0.285714,383
"18",0.013889,0.214286,395
"19",0.027778,0.300000,374
"20",0.004630,0.125000,343
"21",0.004630,0.125000,4
"22",0.009259,0.181818,219
"23",0.013889,0.250000,304
"24",0.009259,0.181818,302
"25",0.004630,0.125000,54
"26",0.013889,0.214286,534
"27",0.004630,0.111111,150
"28",0.018519,0.266667,378
"29",0.004630,0.125000,282
"30",0.027778,0.285714,504
"31",0.009259,0.166667,324
"32",0.004630,0.111111,177
"33",0.004630,0.111111,183
"34",0.004630,0.111111,181
"35",0.046296,0.322581,575
"36",0.041667,0.300000,468
"37",0.013889,0.230769,193
"38",0.004630,0.125000,80
"39",0.009259,0.181818,174
"40",0.037037,0.307692,524
"41",0.004630,0.111111,131
"42",0.004630,0.125000,36
"43",0.083333,0.339623,790
"44",0.018519,0.285714,242
"45",0.009259,0.166667,245
"46",0.023148,0.277778,307
"47",0.023148,0.277778,372
"48",0.004630,0.125000,97
"49",0.009259,0.166667,212
"50",0.050926,0.366667,377
"51",0.009259,0.200000,300
"52",0.055556,0.315789,539
"53",0.018519,0.235294,530
"54",0.041667,0.333333,527
"55",0.013889,0.250000,227
"56",0.004630,0.111111,309
"57",0.009259,0.181818,218
"58",0.004630,0.125000,125
"59",0.018519,0.285714,302
"60",0.009259,0.200000,157
"61",0.004630,0.125000,81
"62",0.004630,0.111111,106
"63",0.004630,0.111111,145
"64",0.023148,0.277778,373
"65",0.004630,0.125000,127
"66",0.023148,0.294118,332
"67",0.060185,0.342105,466
"68",0.125000,0.350649,643
"69",0.018519,0.250000,408
"70",0.027778,0.272727,415
"71",0.013889,0.230769,244
"72",0.009259,0.181818,136
"73",0.004630,0.111111,109
"74",0.004630,0.125000,125
"75",0.032407,0.304348,341
"76",0.013889,0.230769,535
"77",0.009259,0.181818,354
"78",0.004630,0.125000,382
"79",0.009259,0.181818,310
"80",0.009259,0.181818,136
"81",0.037037,0.307692,495
"82",0.004630,0.125000,47
"83",0.013889,0.214286,313
"84",0.013889,0.214286,224
"85",0.013889,0.214286,242
"86",0.027778,0.272727,484
"87",0.004630,0.111111,141
"88",0.004630,0.111111,315
"89",0.009259,0.166667,229
"90",0.004630,0.111111,328
"91",0.032407,0.280000,332
"92",0.023148,0.294118,631
"93",0.083333,0.333333,640
"94",0.013889,0.200000,440
"95",0.004630,0.125000,115
"96",0.069444,0.348837,530
"97",0.013889,0.214286,254
"98",0.087963,0.358491,737
"99",0.018519,0.250000,229
"100",0.018519,0.266667,284
"101",0.009259,0.166667,140
"102",0.004630,0.125000,72
"103",0.013889,0.230769,78
"104",0.004630,0.125000,82
"105",0.004630,0.125000,126
"106",0.004630,0.125000,210
"107",0.055556,0.333333,624
"108",0.004630,0.125000,95
"109",0.013889,0.230769,161
"110",0.004630,0.125000,128
"111",0.009259,0.200000,436
"112",0.009259,0.200000,218
"113",0.004630,0.111111,14
"114",0.013889,0.230769,283
"115",0.041667,0.310345,433
"116",0.004630,0.125000,243
"117",0.004630,0.125000,151
"118",0.013889,0.230769,162
"119",0.004630,0.125000,49
"120",0.009259,0.166667,169
"121",0.041667,0.290323,418
"122",0.013889,0.250000,492
"123",0.023148,0.263158,456
"124",0.013889,0.214286,236
"125",0.018519,0.266667,207
"126",0.018519,0.250000,281
"127",0.041667,0.310345,413
"128",0.013889,0.200000,82
"129",0.004630,0.125000,139
"130",0.050926,0.343750,754
"131",0.013889,0.214286,331
"132",0.013889,0.214286,279
"133",0.013889,0.230769,251
"134",0.004630,0.111111,39
"135",0.013889,0.214286,376
"136",0.004630,0.111111,157
"137",0.004630,0.125000,67
"138",0.032407,0.291667,468
"139",0.023148,0.294118,457
"140",0.013889,0.230769,168
"141",0.004630,0.111111,186
"142",0.009259,0.181818,257
"143",0.013889,0.230769,156
"144",0.004630,0.111111,132
"145",0.083333,0.360000,708
"146",0.009259,0.200000,109
"147",0.083333,0.346154,642
"148",0.009259,0.181818,309
