"","V1","V2","V3"
"1",0.021505,0.181818,350
"2",0.010753,0.111111,61
"3",0.021505,0.200000,192
"4",0.010753,0.125000,156
"5",0.021505,0.181818,104
"6",0.010753,0.125000,183
"7",0.010753,0.125000,230
"8",0.010753,0.111111,139
"9",0.010753,0.125000,228
"10",0.021505,0.181818,268
"11",0.010753,0.125000,110
"12",0.021505,0.181818,180
"13",0.032258,0.214286,347
"14",0.010753,0.111111,117
"15",0.021505,0.166667,596
"16",0.010753,0.111111,267
"17",0.010753,0.111111,302
"18",0.021505,0.166667,268
"19",0.010753,0.111111,4
"20",0.021505,0.181818,142
"21",0.021505,0.181818,226
"22",0.010753,0.111111,57
"23",0.010753,0.111111,108
"24",0.010753,0.125000,366
"25",0.021505,0.200000,166
"26",0.010753,0.125000,46
"27",0.010753,0.125000,76
"28",0.021505,0.181818,290
"29",0.010753,0.111111,33
"30",0.010753,0.125000,192
"31",0.010753,0.111111,426
"32",0.010753,0.111111,52
"33",0.010753,0.125000,59
"34",0.010753,0.125000,200
"35",0.021505,0.200000,524
"36",0.010753,0.125000,296
"37",0.010753,0.111111,114
"38",0.010753,0.125000,223
"39",0.010753,0.125000,179
"40",0.021505,0.181818,140
"41",0.010753,0.125000,168
"42",0.010753,0.111111,252
"43",0.010753,0.125000,112
"44",0.010753,0.125000,308
"45",0.010753,0.125000,118
"46",0.010753,0.111111,339
"47",0.010753,0.111111,152
"48",0.010753,0.125000,127
"49",0.032258,0.230769,451
"50",0.021505,0.200000,144
"51",0.010753,0.125000,366
"52",0.010753,0.125000,241
"53",0.021505,0.200000,112
"54",0.021505,0.181818,159
"55",0.010753,0.111111,124
"56",0.021505,0.200000,386
"57",0.010753,0.125000,111
"58",0.010753,0.125000,371
"59",0.010753,0.125000,99
"60",0.010753,0.125000,220
"61",0.010753,0.111111,185
"62",0.010753,0.125000,85
"63",0.021505,0.166667,139
"64",0.032258,0.214286,151
"65",0.021505,0.181818,68
"66",0.021505,0.181818,202
"67",0.021505,0.181818,199
"68",0.010753,0.111111,314
"69",0.010753,0.111111,155
"70",0.010753,0.111111,86
"71",0.021505,0.181818,179
"72",0.043011,0.250000,352
"73",0.010753,0.125000,166
"74",0.032258,0.214286,363
"75",0.010753,0.111111,4
