"","V1","V2","V3"
"1",0.005814,0.111111,252
"2",0.011628,0.200000,180
"3",0.034884,0.285714,607
"4",0.023256,0.235294,363
"5",0.017442,0.214286,298
"6",0.005814,0.125000,4
"7",0.011628,0.181818,199
"8",0.011628,0.166667,195
"9",0.005814,0.111111,180
"10",0.011628,0.181818,110
"11",0.046512,0.333333,427
"12",0.005814,0.125000,115
"13",0.034884,0.272727,586
"14",0.023256,0.250000,241
"15",0.011628,0.181818,314
"16",0.005814,0.125000,114
"17",0.005814,0.111111,162
"18",0.017442,0.250000,288
"19",0.017442,0.230769,333
"20",0.029070,0.263158,237
"21",0.005814,0.125000,195
"22",0.017442,0.250000,234
"23",0.005814,0.125000,188
"24",0.005814,0.125000,96
"25",0.005814,0.111111,131
"26",0.017442,0.250000,197
"27",0.005814,0.125000,193
"28",0.005814,0.125000,112
"29",0.005814,0.111111,295
"30",0.005814,0.125000,82
"31",0.023256,0.250000,112
"32",0.005814,0.111111,103
"33",0.023256,0.266667,451
"34",0.029070,0.277778,630
"35",0.069767,0.324324,687
"36",0.005814,0.111111,70
"37",0.017442,0.214286,243
"38",0.017442,0.230769,94
"39",0.052326,0.321429,569
"40",0.011628,0.166667,401
"41",0.023256,0.266667,369
"42",0.023256,0.250000,581
"43",0.011628,0.181818,197
"44",0.005814,0.111111,16
"45",0.011628,0.200000,239
"46",0.005814,0.111111,125
"47",0.005814,0.111111,84
"48",0.017442,0.250000,375
"49",0.011628,0.181818,279
"50",0.005814,0.125000,153
"51",0.011628,0.166667,277
"52",0.017442,0.214286,313
"53",0.017442,0.230769,393
"54",0.023256,0.250000,532
"55",0.029070,0.294118,274
"56",0.011628,0.166667,234
"57",0.005814,0.125000,140
"58",0.005814,0.111111,389
"59",0.011628,0.166667,200
"60",0.005814,0.111111,38
"61",0.011628,0.181818,127
"62",0.029070,0.294118,301
"63",0.011628,0.166667,216
"64",0.011628,0.181818,115
"65",0.011628,0.200000,134
"66",0.005814,0.125000,145
"67",0.017442,0.214286,423
"68",0.023256,0.266667,173
"69",0.104651,0.360000,533
"70",0.005814,0.111111,136
"71",0.017442,0.200000,222
"72",0.005814,0.111111,92
"73",0.005814,0.125000,207
"74",0.005814,0.111111,91
"75",0.040698,0.291667,490
"76",0.017442,0.214286,413
"77",0.005814,0.125000,118
"78",0.017442,0.214286,199
"79",0.005814,0.125000,91
"80",0.046512,0.320000,455
"81",0.005814,0.125000,209
"82",0.005814,0.111111,338
"83",0.017442,0.214286,358
"84",0.011628,0.181818,109
"85",0.017442,0.200000,261
"86",0.005814,0.125000,132
"87",0.017442,0.230769,219
"88",0.005814,0.111111,71
"89",0.011628,0.181818,167
"90",0.040698,0.280000,360
"91",0.011628,0.200000,216
"92",0.005814,0.125000,112
"93",0.005814,0.111111,30
"94",0.017442,0.230769,171
"95",0.040698,0.280000,739
"96",0.011628,0.181818,541
"97",0.011628,0.181818,275
"98",0.017442,0.230769,246
"99",0.005814,0.125000,212
"100",0.005814,0.111111,120
"101",0.005814,0.111111,281
"102",0.005814,0.111111,145
"103",0.017442,0.230769,398
"104",0.052326,0.310345,681
"105",0.017442,0.214286,473
"106",0.005814,0.125000,94
"107",0.017442,0.214286,346
"108",0.011628,0.181818,369
"109",0.005814,0.125000,243
"110",0.034884,0.285714,540
"111",0.005814,0.125000,172
"112",0.029070,0.263158,286
"113",0.005814,0.111111,126
"114",0.005814,0.125000,139
"115",0.005814,0.125000,4
"116",0.040698,0.318182,321
"117",0.011628,0.181818,117
"118",0.075581,0.333333,511
"119",0.005814,0.125000,194
"120",0.046512,0.296296,395
"121",0.005814,0.111111,241
"122",0.029070,0.294118,234
"123",0.034884,0.333333,243
"124",0.011628,0.181818,88
"125",0.005814,0.125000,185
"126",0.005814,0.125000,80
"127",0.005814,0.125000,138
"128",0.017442,0.214286,422
"129",0.005814,0.125000,135
"130",0.005814,0.125000,35
"131",0.005814,0.111111,176
"132",0.005814,0.125000,69
"133",0.005814,0.125000,86
"134",0.005814,0.125000,79
"135",0.005814,0.125000,106
"136",0.005814,0.111111,142
