"","V1","V2","V3"
"1",0.003663,0.111111,81
"2",0.018315,0.250000,329
"3",0.043956,0.333333,736
"4",0.073260,0.338983,764
"5",0.087912,0.352941,614
"6",0.124542,0.390805,1247
"7",0.003663,0.125000,116
"8",0.007326,0.166667,71
"9",0.003663,0.125000,212
"10",0.003663,0.125000,43
"11",0.032967,0.333333,452
"12",0.003663,0.125000,162
"13",0.036630,0.322581,892
"14",0.014652,0.250000,265
"15",0.007326,0.181818,323
"16",0.113553,0.369048,1065
"17",0.062271,0.361702,521
"18",0.003663,0.111111,259
"19",0.003663,0.125000,222
"20",0.069597,0.358491,542
"21",0.007326,0.200000,176
"22",0.117216,0.351648,1089
"23",0.003663,0.125000,97
"24",0.010989,0.230769,165
"25",0.003663,0.111111,144
"26",0.003663,0.111111,4
"27",0.007326,0.166667,284
"28",0.058608,0.390244,594
"29",0.003663,0.125000,172
"30",0.003663,0.125000,245
"31",0.003663,0.111111,154
"32",0.036630,0.333333,837
"33",0.036630,0.303030,839
"34",0.069597,0.358491,922
"35",0.003663,0.111111,80
"36",0.014652,0.250000,471
"37",0.010989,0.230769,204
"38",0.003663,0.125000,4
"39",0.080586,0.338462,906
"40",0.003663,0.111111,253
"41",0.029304,0.307692,340
"42",0.003663,0.125000,146
"43",0.069597,0.365385,526
"44",0.007326,0.200000,133
"45",0.076923,0.362069,802
"46",0.007326,0.200000,232
"47",0.018315,0.263158,335
"48",0.047619,0.333333,552
"49",0.003663,0.125000,216
"50",0.040293,0.314286,815
"51",0.014652,0.235294,230
"52",0.098901,0.391304,846
"53",0.003663,0.111111,243
"54",0.190476,0.390977,1253
"55",0.175824,0.375000,1067
"56",0.054945,0.357143,437
"57",0.010989,0.214286,370
"58",0.029304,0.320000,379
"59",0.014652,0.250000,274
"60",0.010989,0.214286,229
"61",0.007326,0.200000,242
"62",0.003663,0.111111,66
"63",0.018315,0.263158,337
"64",0.069597,0.339286,842
"65",0.003663,0.125000,96
"66",0.084249,0.348485,918
"67",0.010989,0.230769,352
"68",0.014652,0.266667,385
"69",0.040293,0.297297,510
"70",0.014652,0.266667,355
"71",0.036630,0.333333,190
"72",0.032967,0.310345,449
"73",0.003663,0.125000,173
"74",0.018315,0.277778,402
"75",0.003663,0.125000,214
"76",0.003663,0.111111,74
"77",0.003663,0.111111,210
"78",0.040293,0.314286,574
"79",0.040293,0.314286,511
"80",0.003663,0.125000,152
"81",0.007326,0.181818,402
"82",0.062271,0.369565,659
"83",0.054945,0.375000,894
"84",0.007326,0.200000,343
"85",0.007326,0.181818,188
"86",0.021978,0.315789,410
"87",0.076923,0.381818,1211
"88",0.007326,0.181818,198
"89",0.018315,0.263158,289
"90",0.003663,0.125000,23
"91",0.007326,0.181818,269
"92",0.010989,0.250000,215
"93",0.128205,0.368421,735
"94",0.003663,0.125000,34
"95",0.025641,0.304348,227
"96",0.003663,0.111111,84
"97",0.014652,0.250000,308
"98",0.003663,0.125000,99
"99",0.014652,0.250000,310
"100",0.003663,0.111111,315
"101",0.018315,0.277778,326
"102",0.010989,0.214286,233
"103",0.120879,0.354839,963
"104",0.036630,0.312500,504
"105",0.058608,0.355556,639
"106",0.018315,0.250000,318
"107",0.080586,0.349206,1211
"108",0.058608,0.333333,570
"109",0.003663,0.111111,184
"110",0.003663,0.125000,136
"111",0.076923,0.375000,843
"112",0.216117,0.383117,1160
"113",0.003663,0.125000,293
"114",0.014652,0.250000,360
"115",0.036630,0.303030,512
"116",0.003663,0.111111,257
"117",0.003663,0.125000,95
"118",0.073260,0.357143,607
"119",0.113553,0.369048,1298
"120",0.021978,0.285714,695
"121",0.010989,0.214286,188
"122",0.040293,0.333333,459
"123",0.025641,0.318182,626
"124",0.014652,0.235294,296
"125",0.010989,0.250000,254
"126",0.010989,0.230769,204
"127",0.091575,0.352113,811
"128",0.036630,0.303030,626
"129",0.021978,0.333333,338
"130",0.007326,0.181818,128
"131",0.029304,0.296296,340
"132",0.003663,0.111111,190
"133",0.098901,0.369863,779
"134",0.003663,0.111111,199
"135",0.003663,0.111111,197
"136",0.003663,0.111111,110
"137",0.003663,0.111111,174
"138",0.032967,0.310345,451
"139",0.073260,0.357143,750
"140",0.003663,0.125000,92
"141",0.007326,0.166667,106
"142",0.003663,0.125000,401
"143",0.010989,0.214286,188
"144",0.003663,0.125000,183
"145",0.003663,0.125000,173
"146",0.007326,0.166667,185
"147",0.014652,0.250000,349
"148",0.003663,0.125000,72
"149",0.040293,0.333333,292
"150",0.003663,0.125000,133
"151",0.080586,0.360656,484
"152",0.025641,0.269231,433
"153",0.003663,0.125000,176
"154",0.025641,0.304348,287
"155",0.010989,0.230769,326
"156",0.036630,0.312500,484
"157",0.003663,0.111111,205
"158",0.051282,0.358974,752
"159",0.003663,0.111111,170
"160",0.054945,0.326087,596
"161",0.073260,0.370370,735
"162",0.007326,0.181818,175
"163",0.032967,0.321429,498
"164",0.010989,0.214286,457
"165",0.007326,0.181818,178
"166",0.018315,0.238095,577
"167",0.032967,0.310345,752
"168",0.018315,0.277778,440
