"","V1","V2","V3"
"1",0.008197,0.111111,99
"2",0.016393,0.166667,182
"3",0.008197,0.111111,352
"4",0.008197,0.125000,342
"5",0.008197,0.125000,243
"6",0.008197,0.111111,53
"7",0.008197,0.125000,183
"8",0.040984,0.277778,263
"9",0.024590,0.250000,354
"10",0.016393,0.181818,263
"11",0.008197,0.125000,274
"12",0.016393,0.181818,241
"13",0.016393,0.166667,167
"14",0.016393,0.181818,275
"15",0.008197,0.111111,179
"16",0.008197,0.125000,216
"17",0.024590,0.214286,410
"18",0.032787,0.235294,515
"19",0.008197,0.125000,292
"20",0.024590,0.230769,149
"21",0.008197,0.125000,72
"22",0.016393,0.181818,202
"23",0.008197,0.111111,156
"24",0.016393,0.181818,285
"25",0.008197,0.125000,363
"26",0.081967,0.312500,545
"27",0.008197,0.125000,217
"28",0.016393,0.200000,407
"29",0.008197,0.111111,43
"30",0.008197,0.125000,52
"31",0.008197,0.111111,40
"32",0.016393,0.200000,256
"33",0.016393,0.166667,134
"34",0.016393,0.200000,169
"35",0.024590,0.230769,254
"36",0.032787,0.250000,364
"37",0.008197,0.125000,86
"38",0.016393,0.181818,334
"39",0.049180,0.272727,261
"40",0.008197,0.125000,115
"41",0.032787,0.222222,356
"42",0.024590,0.214286,347
"43",0.016393,0.200000,187
"44",0.008197,0.125000,61
"45",0.016393,0.200000,152
"46",0.008197,0.111111,68
"47",0.016393,0.181818,287
"48",0.008197,0.111111,194
"49",0.008197,0.125000,158
"50",0.008197,0.111111,119
"51",0.008197,0.125000,56
"52",0.008197,0.125000,89
"53",0.008197,0.111111,11
"54",0.016393,0.200000,150
"55",0.032787,0.235294,571
"56",0.040984,0.277778,238
"57",0.016393,0.181818,196
"58",0.016393,0.181818,55
"59",0.008197,0.125000,131
"60",0.040984,0.263158,433
"61",0.008197,0.111111,226
"62",0.008197,0.125000,71
"63",0.024590,0.200000,322
"64",0.057377,0.291667,341
"65",0.008197,0.125000,310
"66",0.016393,0.166667,338
"67",0.024590,0.200000,219
"68",0.008197,0.111111,179
"69",0.008197,0.111111,231
"70",0.008197,0.111111,219
"71",0.008197,0.125000,124
"72",0.016393,0.181818,194
"73",0.008197,0.111111,223
"74",0.008197,0.125000,22
"75",0.016393,0.181818,384
"76",0.016393,0.181818,243
"77",0.049180,0.272727,307
"78",0.016393,0.181818,273
"79",0.024590,0.214286,229
"80",0.008197,0.125000,51
"81",0.008197,0.111111,279
"82",0.016393,0.166667,356
"83",0.008197,0.111111,171
"84",0.008197,0.125000,88
"85",0.040984,0.277778,347
"86",0.008197,0.111111,348
"87",0.008197,0.125000,159
"88",0.008197,0.111111,201
