"","V1","V2","V3"
"1",0.005556,0.111111,191
"2",0.005556,0.125000,111
"3",0.011111,0.181818,357
"4",0.005556,0.111111,149
"5",0.011111,0.181818,292
"6",0.044444,0.307692,466
"7",0.011111,0.181818,399
"8",0.005556,0.125000,42
"9",0.011111,0.200000,205
"10",0.005556,0.111111,303
"11",0.011111,0.181818,393
"12",0.105556,0.358491,743
"13",0.011111,0.181818,181
"14",0.011111,0.200000,179
"15",0.016667,0.214286,460
"16",0.055556,0.322581,380
"17",0.044444,0.296296,761
"18",0.033333,0.285714,600
"19",0.022222,0.285714,210
"20",0.005556,0.111111,85
"21",0.005556,0.125000,146
"22",0.005556,0.125000,226
"23",0.016667,0.200000,399
"24",0.044444,0.347826,381
"25",0.005556,0.125000,115
"26",0.005556,0.125000,32
"27",0.038889,0.280000,346
"28",0.011111,0.181818,206
"29",0.016667,0.250000,419
"30",0.005556,0.111111,174
"31",0.022222,0.250000,323
"32",0.005556,0.111111,205
"33",0.011111,0.181818,169
"34",0.038889,0.291667,707
"35",0.027778,0.277778,383
"36",0.005556,0.111111,363
"37",0.011111,0.166667,226
"38",0.016667,0.214286,220
"39",0.016667,0.200000,143
"40",0.033333,0.300000,382
"41",0.011111,0.181818,130
"42",0.005556,0.111111,133
"43",0.005556,0.125000,40
"44",0.011111,0.181818,122
"45",0.005556,0.125000,134
"46",0.038889,0.304348,270
"47",0.011111,0.181818,168
"48",0.005556,0.125000,189
"49",0.022222,0.266667,430
"50",0.005556,0.111111,58
"51",0.011111,0.166667,451
"52",0.055556,0.322581,748
"53",0.016667,0.214286,200
"54",0.016667,0.230769,426
"55",0.016667,0.200000,172
"56",0.005556,0.111111,95
"57",0.066667,0.324324,496
"58",0.005556,0.125000,116
"59",0.005556,0.111111,49
"60",0.005556,0.111111,31
"61",0.011111,0.181818,94
"62",0.005556,0.111111,91
"63",0.005556,0.111111,105
"64",0.072222,0.342105,446
"65",0.005556,0.125000,265
"66",0.050000,0.310345,530
"67",0.011111,0.181818,197
"68",0.050000,0.346154,549
"69",0.005556,0.125000,66
"70",0.011111,0.200000,185
"71",0.011111,0.166667,353
"72",0.005556,0.111111,127
"73",0.005556,0.125000,354
"74",0.027778,0.263158,410
"75",0.005556,0.125000,158
"76",0.005556,0.111111,177
"77",0.011111,0.166667,148
"78",0.038889,0.280000,503
"79",0.005556,0.125000,161
"80",0.005556,0.111111,115
"81",0.016667,0.200000,251
"82",0.016667,0.214286,415
"83",0.005556,0.125000,240
"84",0.022222,0.235294,493
"85",0.016667,0.214286,340
"86",0.005556,0.125000,267
"87",0.016667,0.230769,250
"88",0.011111,0.200000,181
"89",0.027778,0.238095,143
"90",0.022222,0.235294,489
"91",0.011111,0.166667,429
"92",0.005556,0.125000,232
"93",0.011111,0.200000,350
"94",0.016667,0.214286,449
"95",0.011111,0.181818,213
"96",0.011111,0.181818,141
"97",0.033333,0.285714,315
"98",0.050000,0.321429,406
"99",0.005556,0.125000,36
"100",0.011111,0.166667,189
"101",0.027778,0.250000,416
"102",0.005556,0.111111,145
"103",0.022222,0.266667,406
"104",0.016667,0.214286,377
"105",0.016667,0.200000,277
"106",0.088889,0.355556,1099
"107",0.011111,0.181818,159
"108",0.005556,0.111111,82
"109",0.055556,0.333333,529
"110",0.027778,0.312500,356
"111",0.005556,0.111111,170
"112",0.033333,0.260870,442
"113",0.005556,0.111111,161
"114",0.005556,0.125000,119
"115",0.011111,0.200000,171
"116",0.005556,0.125000,266
"117",0.016667,0.214286,404
"118",0.011111,0.200000,283
"119",0.022222,0.285714,188
"120",0.005556,0.111111,114
"121",0.027778,0.294118,361
"122",0.022222,0.250000,292
"123",0.011111,0.181818,289
"124",0.011111,0.181818,122
"125",0.005556,0.125000,343
"126",0.077778,0.341463,642
"127",0.005556,0.125000,97
"128",0.005556,0.125000,61
"129",0.005556,0.111111,62
"130",0.038889,0.269231,531
"131",0.011111,0.200000,296
"132",0.016667,0.230769,220
"133",0.011111,0.200000,431
