"","V1","V2","V3"
"1",0.037433,0.291667,503
"2",0.010695,0.181818,206
"3",0.026738,0.277778,303
"4",0.005348,0.111111,117
"5",0.021390,0.266667,460
"6",0.010695,0.200000,73
"7",0.005348,0.125000,330
"8",0.064171,0.307692,367
"9",0.005348,0.111111,4
"10",0.005348,0.111111,74
"11",0.037433,0.280000,361
"12",0.005348,0.111111,29
"13",0.026738,0.277778,643
"14",0.026738,0.277778,250
"15",0.032086,0.285714,318
"16",0.021390,0.235294,419
"17",0.005348,0.125000,222
"18",0.021390,0.250000,321
"19",0.010695,0.200000,115
"20",0.026738,0.277778,670
"21",0.048128,0.310345,429
"22",0.005348,0.125000,202
"23",0.005348,0.111111,112
"24",0.010695,0.181818,243
"25",0.048128,0.321429,574
"26",0.005348,0.125000,40
"27",0.032086,0.285714,366
"28",0.048128,0.300000,495
"29",0.010695,0.200000,337
"30",0.053476,0.322581,533
"31",0.016043,0.230769,180
"32",0.010695,0.181818,77
"33",0.005348,0.111111,191
"34",0.032086,0.315789,457
"35",0.021390,0.266667,172
"36",0.010695,0.166667,297
"37",0.042781,0.296296,528
"38",0.005348,0.125000,336
"39",0.010695,0.200000,111
"40",0.005348,0.125000,64
"41",0.037433,0.318182,585
"42",0.010695,0.181818,211
"43",0.026738,0.277778,618
"44",0.005348,0.125000,84
"45",0.010695,0.181818,294
"46",0.016043,0.230769,406
"47",0.010695,0.166667,253
"48",0.010695,0.166667,334
"49",0.005348,0.125000,170
"50",0.053476,0.322581,464
"51",0.016043,0.214286,332
"52",0.005348,0.125000,156
"53",0.010695,0.181818,318
"54",0.010695,0.181818,205
"55",0.010695,0.181818,149
"56",0.010695,0.200000,158
"57",0.010695,0.181818,329
"58",0.010695,0.181818,143
"59",0.010695,0.181818,239
"60",0.021390,0.250000,274
"61",0.016043,0.230769,327
"62",0.005348,0.125000,107
"63",0.048128,0.300000,601
"64",0.016043,0.200000,183
"65",0.016043,0.214286,341
"66",0.032086,0.285714,477
"67",0.010695,0.181818,175
"68",0.021390,0.250000,380
"69",0.005348,0.125000,289
"70",0.080214,0.394737,768
"71",0.016043,0.230769,189
"72",0.021390,0.250000,184
"73",0.010695,0.181818,485
"74",0.005348,0.125000,133
"75",0.010695,0.200000,326
"76",0.021390,0.266667,463
"77",0.005348,0.125000,157
"78",0.016043,0.250000,359
"79",0.010695,0.166667,283
"80",0.016043,0.214286,291
"81",0.005348,0.125000,160
"82",0.005348,0.125000,354
"83",0.005348,0.111111,428
"84",0.016043,0.230769,251
"85",0.005348,0.125000,119
"86",0.010695,0.181818,219
"87",0.016043,0.214286,213
"88",0.005348,0.111111,350
"89",0.048128,0.321429,500
"90",0.016043,0.214286,404
"91",0.010695,0.181818,303
"92",0.074866,0.350000,748
"93",0.016043,0.200000,342
"94",0.005348,0.111111,171
"95",0.016043,0.230769,189
"96",0.005348,0.125000,60
"97",0.016043,0.214286,413
"98",0.005348,0.125000,85
"99",0.032086,0.285714,346
"100",0.005348,0.125000,70
"101",0.005348,0.125000,158
"102",0.010695,0.181818,190
"103",0.005348,0.125000,75
"104",0.010695,0.166667,245
"105",0.005348,0.111111,280
"106",0.005348,0.125000,261
"107",0.005348,0.111111,154
"108",0.010695,0.181818,341
"109",0.005348,0.125000,130
"110",0.005348,0.125000,363
"111",0.010695,0.181818,105
"112",0.037433,0.304348,410
"113",0.005348,0.111111,121
"114",0.010695,0.181818,205
"115",0.010695,0.200000,158
"116",0.005348,0.125000,76
"117",0.021390,0.235294,348
"118",0.005348,0.125000,135
"119",0.016043,0.230769,143
"120",0.010695,0.181818,359
"121",0.005348,0.125000,119
"122",0.042781,0.285714,696
"123",0.042781,0.320000,572
"124",0.021390,0.235294,301
"125",0.010695,0.166667,200
"126",0.005348,0.111111,167
"127",0.005348,0.125000,97
"128",0.010695,0.200000,234
"129",0.005348,0.125000,74
"130",0.010695,0.181818,146
"131",0.005348,0.111111,186
"132",0.005348,0.125000,68
"133",0.005348,0.125000,239
"134",0.005348,0.111111,231
"135",0.064171,0.333333,653
"136",0.005348,0.125000,145
"137",0.005348,0.125000,161
"138",0.005348,0.125000,96
"139",0.010695,0.200000,187
"140",0.005348,0.125000,256
"141",0.005348,0.111111,176
