"","V1","V2","V3"
"1",0.004098,0.125000,113
"2",0.032787,0.307692,404
"3",0.016393,0.266667,321
"4",0.045082,0.314286,604
"5",0.008197,0.181818,279
"6",0.020492,0.277778,451
"7",0.004098,0.111111,131
"8",0.040984,0.333333,388
"9",0.012295,0.250000,348
"10",0.004098,0.125000,36
"11",0.008197,0.200000,158
"12",0.004098,0.111111,96
"13",0.012295,0.230769,416
"14",0.040984,0.322581,313
"15",0.040984,0.333333,484
"16",0.008197,0.166667,203
"17",0.008197,0.200000,180
"18",0.016393,0.250000,319
"19",0.004098,0.111111,102
"20",0.004098,0.111111,310
"21",0.057377,0.350000,691
"22",0.004098,0.125000,228
"23",0.008197,0.181818,184
"24",0.090164,0.354839,976
"25",0.020492,0.277778,406
"26",0.008197,0.200000,304
"27",0.090164,0.360656,796
"28",0.004098,0.111111,104
"29",0.049180,0.363636,726
"30",0.028689,0.318182,440
"31",0.045082,0.323529,559
"32",0.004098,0.111111,132
"33",0.020492,0.277778,488
"34",0.028689,0.333333,345
"35",0.172131,0.368421,1044
"36",0.016393,0.235294,370
"37",0.004098,0.125000,167
"38",0.004098,0.125000,625
"39",0.016393,0.250000,433
"40",0.040984,0.333333,696
"41",0.012295,0.214286,239
"42",0.036885,0.300000,449
"43",0.004098,0.111111,168
"44",0.008197,0.166667,298
"45",0.008197,0.200000,333
"46",0.012295,0.230769,472
"47",0.020492,0.277778,464
"48",0.004098,0.125000,132
"49",0.004098,0.125000,167
"50",0.004098,0.111111,191
"51",0.008197,0.200000,344
"52",0.004098,0.111111,324
"53",0.016393,0.250000,384
"54",0.065574,0.340426,467
"55",0.069672,0.354167,707
"56",0.012295,0.230769,368
"57",0.020492,0.277778,346
"58",0.020492,0.294118,323
"59",0.012295,0.230769,284
"60",0.004098,0.125000,338
"61",0.024590,0.315789,363
"62",0.065574,0.326531,529
"63",0.004098,0.111111,19
"64",0.032787,0.285714,685
"65",0.028689,0.291667,409
"66",0.004098,0.111111,152
"67",0.028689,0.304348,400
"68",0.036885,0.321429,803
"69",0.004098,0.125000,4
"70",0.004098,0.125000,85
"71",0.004098,0.125000,153
"72",0.004098,0.125000,182
"73",0.016393,0.250000,357
"74",0.008197,0.181818,251
"75",0.008197,0.181818,117
"76",0.008197,0.200000,166
"77",0.028689,0.318182,296
"78",0.028689,0.291667,340
"79",0.008197,0.181818,348
"80",0.016393,0.250000,447
"81",0.012295,0.230769,302
"82",0.016393,0.266667,429
"83",0.008197,0.200000,137
"84",0.004098,0.111111,194
"85",0.065574,0.333333,413
"86",0.131148,0.376471,1007
"87",0.069672,0.354167,806
"88",0.008197,0.166667,97
"89",0.004098,0.125000,118
"90",0.024590,0.300000,449
"91",0.032787,0.285714,380
"92",0.036885,0.310345,622
"93",0.024590,0.272727,445
"94",0.012295,0.230769,313
"95",0.024590,0.315789,371
"96",0.008197,0.181818,161
"97",0.020492,0.294118,417
"98",0.004098,0.111111,154
"99",0.012295,0.214286,284
"100",0.012295,0.230769,239
"101",0.004098,0.125000,142
"102",0.016393,0.250000,294
"103",0.008197,0.181818,309
"104",0.020492,0.277778,469
"105",0.057377,0.333333,1084
"106",0.016393,0.250000,391
"107",0.004098,0.125000,127
"108",0.016393,0.266667,150
"109",0.004098,0.125000,19
"110",0.012295,0.214286,456
"111",0.008197,0.200000,138
"112",0.049180,0.342857,263
"113",0.004098,0.125000,202
"114",0.008197,0.166667,333
"115",0.012295,0.214286,317
"116",0.004098,0.125000,281
"117",0.008197,0.181818,249
"118",0.040984,0.303030,568
"119",0.004098,0.125000,60
"120",0.016393,0.250000,188
"121",0.004098,0.125000,92
"122",0.008197,0.200000,242
"123",0.012295,0.250000,366
"124",0.016393,0.235294,388
"125",0.040984,0.344828,370
"126",0.028689,0.291667,492
"127",0.024590,0.285714,171
"128",0.004098,0.125000,407
"129",0.069672,0.346939,834
"130",0.004098,0.111111,390
"131",0.016393,0.266667,594
"132",0.020492,0.277778,609
"133",0.012295,0.214286,217
"134",0.086066,0.368421,1211
"135",0.045082,0.323529,693
"136",0.024590,0.260870,356
"137",0.020492,0.263158,368
"138",0.004098,0.111111,73
"139",0.032787,0.307692,508
"140",0.065574,0.340426,1007
"141",0.004098,0.125000,4
"142",0.020492,0.277778,491
"143",0.004098,0.125000,85
"144",0.008197,0.181818,379
"145",0.012295,0.200000,261
"146",0.061475,0.348837,1106
"147",0.040984,0.312500,434
"148",0.045082,0.343750,631
"149",0.036885,0.310345,549
"150",0.004098,0.125000,76
"151",0.008197,0.200000,208
"152",0.016393,0.250000,324
"153",0.045082,0.366667,625
"154",0.032787,0.307692,536
"155",0.016393,0.250000,360
"156",0.020492,0.277778,343
"157",0.020492,0.263158,612
"158",0.024590,0.285714,429
"159",0.004098,0.111111,74
"160",0.004098,0.125000,477
"161",0.057377,0.350000,545
"162",0.008197,0.181818,212
"163",0.016393,0.222222,232
"164",0.020492,0.294118,448
"165",0.028689,0.280000,530
"166",0.008197,0.181818,173
"167",0.020492,0.312500,423
"168",0.004098,0.125000,84
"169",0.004098,0.111111,177
"170",0.061475,0.333333,553
"171",0.004098,0.111111,168
"172",0.028689,0.291667,281
"173",0.016393,0.235294,339
"174",0.004098,0.125000,337
"175",0.061475,0.326087,523
"176",0.004098,0.125000,121
"177",0.036885,0.310345,447
"178",0.004098,0.125000,155
