"","V1","V2","V3"
"1",0.025316,0.166667,326
"2",0.025316,0.166667,236
"3",0.025316,0.200000,246
"4",0.012658,0.111111,171
"5",0.025316,0.200000,219
"6",0.012658,0.125000,170
"7",0.012658,0.111111,123
"8",0.012658,0.111111,130
"9",0.012658,0.111111,178
"10",0.012658,0.125000,229
"11",0.012658,0.125000,77
"12",0.050633,0.235294,422
"13",0.012658,0.125000,314
"14",0.025316,0.200000,211
"15",0.012658,0.125000,124
"16",0.037975,0.214286,200
"17",0.025316,0.181818,169
"18",0.012658,0.111111,127
"19",0.012658,0.111111,336
"20",0.012658,0.111111,115
"21",0.012658,0.125000,224
"22",0.012658,0.111111,347
"23",0.012658,0.111111,321
"24",0.012658,0.125000,35
"25",0.012658,0.125000,131
"26",0.012658,0.111111,319
"27",0.012658,0.111111,444
"28",0.012658,0.125000,150
"29",0.063291,0.263158,302
"30",0.012658,0.111111,195
"31",0.012658,0.111111,133
"32",0.025316,0.166667,182
"33",0.037975,0.214286,296
"34",0.012658,0.111111,203
"35",0.025316,0.166667,340
"36",0.025316,0.166667,173
"37",0.025316,0.181818,166
"38",0.012658,0.111111,177
"39",0.025316,0.181818,164
"40",0.012658,0.125000,247
"41",0.012658,0.125000,76
"42",0.012658,0.111111,232
"43",0.025316,0.200000,318
"44",0.012658,0.111111,109
"45",0.012658,0.125000,223
"46",0.012658,0.111111,205
"47",0.012658,0.111111,116
"48",0.012658,0.111111,216
"49",0.012658,0.111111,153
"50",0.012658,0.111111,150
"51",0.012658,0.125000,322
"52",0.012658,0.111111,144
"53",0.012658,0.111111,146
"54",0.063291,0.263158,361
"55",0.012658,0.125000,115
"56",0.012658,0.111111,117
"57",0.025316,0.166667,131
"58",0.012658,0.111111,65
"59",0.012658,0.125000,91
"60",0.025316,0.200000,163
"61",0.025316,0.181818,151
"62",0.025316,0.181818,261
"63",0.012658,0.125000,115
