"","V1","V2","V3"
"1",0.006944,0.200000,174
"2",0.017361,0.294118,306
"3",0.024306,0.280000,286
"4",0.010417,0.230769,270
"5",0.006944,0.166667,252
"6",0.013889,0.250000,382
"7",0.010417,0.250000,324
"8",0.003472,0.111111,102
"9",0.006944,0.181818,143
"10",0.100694,0.353659,968
"11",0.013889,0.250000,525
"12",0.045139,0.371429,926
"13",0.006944,0.166667,297
"14",0.003472,0.111111,112
"15",0.003472,0.111111,131
"16",0.031250,0.300000,388
"17",0.079861,0.353846,966
"18",0.006944,0.200000,437
"19",0.055556,0.326531,558
"20",0.010417,0.250000,484
"21",0.003472,0.125000,227
"22",0.006944,0.166667,347
"23",0.020833,0.272727,465
"24",0.031250,0.281250,534
"25",0.006944,0.181818,238
"26",0.041667,0.333333,676
"27",0.003472,0.111111,419
"28",0.041667,0.324324,913
"29",0.006944,0.166667,290
"30",0.013889,0.250000,424
"31",0.003472,0.125000,458
"32",0.003472,0.111111,225
"33",0.013889,0.266667,406
"34",0.003472,0.125000,189
"35",0.045139,0.325000,737
"36",0.003472,0.111111,264
"37",0.111111,0.376471,1052
"38",0.149306,0.380531,1127
"39",0.006944,0.181818,350
"40",0.006944,0.181818,229
"41",0.003472,0.111111,274
"42",0.003472,0.125000,106
"43",0.059028,0.354167,631
"44",0.024306,0.304348,522
"45",0.020833,0.315789,319
"46",0.003472,0.125000,177
"47",0.010417,0.214286,88
"48",0.006944,0.181818,170
"49",0.020833,0.300000,521
"50",0.013889,0.250000,130
"51",0.003472,0.125000,131
"52",0.003472,0.125000,325
"53",0.003472,0.111111,285
"54",0.003472,0.125000,131
"55",0.006944,0.181818,287
"56",0.149306,0.383929,960
"57",0.006944,0.166667,387
"58",0.020833,0.315789,497
"59",0.003472,0.111111,334
"60",0.013889,0.266667,446
"61",0.111111,0.380952,799
"62",0.052083,0.348837,673
"63",0.072917,0.344262,632
"64",0.114583,0.383721,1263
"65",0.006944,0.200000,132
"66",0.003472,0.125000,117
"67",0.065972,0.327586,937
"68",0.006944,0.200000,384
"69",0.003472,0.111111,180
"70",0.034722,0.312500,408
"71",0.003472,0.111111,179
"72",0.017361,0.294118,332
"73",0.003472,0.111111,279
"74",0.128472,0.355769,1166
"75",0.125000,0.363636,992
"76",0.006944,0.181818,190
"77",0.010417,0.230769,474
"78",0.010417,0.230769,323
"79",0.006944,0.166667,341
"80",0.006944,0.166667,388
"81",0.034722,0.303030,747
"82",0.010417,0.250000,327
"83",0.003472,0.125000,120
"84",0.006944,0.200000,209
"85",0.003472,0.125000,89
"86",0.107639,0.369048,888
"87",0.027778,0.307692,424
"88",0.006944,0.181818,210
"89",0.017361,0.263158,356
"90",0.006944,0.200000,110
"91",0.003472,0.111111,344
"92",0.003472,0.125000,370
"93",0.010417,0.250000,259
"94",0.031250,0.310345,413
"95",0.083333,0.363636,703
"96",0.017361,0.312500,394
"97",0.003472,0.125000,92
"98",0.017361,0.250000,353
"99",0.104167,0.337079,722
"100",0.038194,0.297297,391
"101",0.027778,0.333333,410
"102",0.006944,0.166667,229
"103",0.038194,0.333333,565
"104",0.149306,0.383929,1104
"105",0.003472,0.111111,138
"106",0.017361,0.263158,706
"107",0.003472,0.125000,77
"108",0.031250,0.310345,624
"109",0.003472,0.111111,327
"110",0.006944,0.200000,92
"111",0.006944,0.166667,382
"112",0.003472,0.125000,221
"113",0.003472,0.125000,195
"114",0.010417,0.230769,172
"115",0.034722,0.333333,545
"116",0.041667,0.315789,383
"117",0.031250,0.300000,455
"118",0.003472,0.125000,148
"119",0.006944,0.200000,160
"120",0.121528,0.360825,1506
"121",0.013889,0.250000,230
"122",0.006944,0.200000,362
"123",0.048611,0.325581,402
"124",0.017361,0.277778,460
"125",0.097222,0.378378,807
"126",0.180556,0.379562,1178
"127",0.020833,0.300000,383
"128",0.187500,0.388489,1542
"129",0.045139,0.371429,470
"130",0.045139,0.317073,770
"131",0.003472,0.111111,201
"132",0.003472,0.111111,144
"133",0.055556,0.372093,528
"134",0.003472,0.111111,96
"135",0.031250,0.321429,586
"136",0.072917,0.362069,536
"137",0.027778,0.320000,498
"138",0.010417,0.230769,300
"139",0.083333,0.363636,1181
"140",0.159722,0.383333,1458
"141",0.041667,0.333333,617
"142",0.097222,0.368421,1014
"143",0.003472,0.125000,190
"144",0.055556,0.340426,509
"145",0.114583,0.354839,809
"146",0.003472,0.111111,129
"147",0.006944,0.181818,205
"148",0.020833,0.315789,456
"149",0.059028,0.333333,1096
"150",0.013889,0.235294,413
"151",0.020833,0.315789,397
"152",0.006944,0.181818,275
"153",0.166667,0.380952,1814
"154",0.114583,0.362637,874
"155",0.003472,0.111111,109
"156",0.013889,0.250000,330
"157",0.006944,0.200000,223
"158",0.079861,0.359375,660
"159",0.003472,0.111111,120
"160",0.006944,0.181818,360
"161",0.065972,0.339286,864
"162",0.003472,0.125000,178
"163",0.010417,0.230769,391
"164",0.031250,0.310345,473
"165",0.079861,0.365079,867
"166",0.190972,0.376712,958
"167",0.034722,0.294118,969
"168",0.027778,0.296296,699
"169",0.024306,0.318182,267
"170",0.003472,0.125000,344
"171",0.003472,0.125000,91
"172",0.003472,0.125000,287
"173",0.006944,0.166667,112
"174",0.003472,0.125000,152
"175",0.013889,0.266667,282
"176",0.010417,0.230769,172
"177",0.013889,0.285714,271
"178",0.027778,0.307692,276
"179",0.020833,0.300000,582
"180",0.010417,0.230769,138
"181",0.041667,0.333333,572
"182",0.006944,0.181818,200
"183",0.097222,0.368421,1002
"184",0.031250,0.321429,515
"185",0.003472,0.111111,166
"186",0.013889,0.235294,362
"187",0.003472,0.125000,17
"188",0.017361,0.294118,261
"189",0.034722,0.333333,629
"190",0.003472,0.111111,97
"191",0.003472,0.125000,302
"192",0.065972,0.351852,615
"193",0.006944,0.200000,352
"194",0.003472,0.125000,144
"195",0.010417,0.200000,152
"196",0.006944,0.166667,152
"197",0.003472,0.125000,166
"198",0.003472,0.111111,335
"199",0.093750,0.360000,1015
"200",0.024306,0.291667,714
"201",0.020833,0.250000,311
"202",0.010417,0.214286,306
"203",0.020833,0.285714,540
"204",0.086806,0.362319,712
"205",0.003472,0.125000,46
"206",0.027778,0.296296,496
"207",0.017361,0.263158,503
"208",0.013889,0.235294,390
"209",0.010417,0.250000,241
"210",0.093750,0.355263,772
"211",0.065972,0.380000,1247
"212",0.020833,0.333333,351
"213",0.003472,0.125000,290
"214",0.010417,0.214286,145
"215",0.027778,0.296296,432
