"","V1","V2","V3"
"1",0.008969,0.200000,150
"2",0.031390,0.291667,311
"3",0.022422,0.250000,343
"4",0.053812,0.324324,624
"5",0.031390,0.304348,450
"6",0.053812,0.342857,847
"7",0.008969,0.200000,319
"8",0.004484,0.125000,94
"9",0.004484,0.111111,80
"10",0.004484,0.125000,81
"11",0.008969,0.181818,180
"12",0.040359,0.333333,618
"13",0.004484,0.125000,114
"14",0.035874,0.285714,417
"15",0.017937,0.250000,207
"16",0.004484,0.111111,103
"17",0.008969,0.200000,254
"18",0.004484,0.125000,205
"19",0.013453,0.230769,196
"20",0.017937,0.250000,318
"21",0.008969,0.181818,143
"22",0.008969,0.181818,112
"23",0.004484,0.125000,84
"24",0.004484,0.111111,175
"25",0.044843,0.322581,434
"26",0.035874,0.266667,840
"27",0.008969,0.200000,313
"28",0.008969,0.181818,497
"29",0.004484,0.111111,177
"30",0.004484,0.111111,111
"31",0.022422,0.294118,163
"32",0.004484,0.125000,112
"33",0.035874,0.307692,566
"34",0.017937,0.266667,451
"35",0.022422,0.277778,386
"36",0.004484,0.125000,355
"37",0.004484,0.125000,90
"38",0.017937,0.235294,428
"39",0.004484,0.125000,209
"40",0.008969,0.200000,187
"41",0.022422,0.277778,352
"42",0.080717,0.360000,421
"43",0.013453,0.230769,381
"44",0.022422,0.263158,332
"45",0.004484,0.125000,251
"46",0.022422,0.294118,479
"47",0.013453,0.250000,153
"48",0.022422,0.250000,318
"49",0.004484,0.111111,209
"50",0.004484,0.111111,383
"51",0.026906,0.285714,388
"52",0.004484,0.111111,165
"53",0.026906,0.272727,521
"54",0.013453,0.200000,122
"55",0.026906,0.272727,296
"56",0.004484,0.125000,389
"57",0.004484,0.125000,155
"58",0.049327,0.323529,454
"59",0.022422,0.277778,378
"60",0.058296,0.325000,478
"61",0.004484,0.125000,155
"62",0.008969,0.200000,182
"63",0.004484,0.125000,346
"64",0.035874,0.320000,530
"65",0.004484,0.111111,127
"66",0.004484,0.125000,94
"67",0.026906,0.272727,718
"68",0.017937,0.250000,400
"69",0.004484,0.111111,380
"70",0.044843,0.370370,823
"71",0.026906,0.300000,591
"72",0.004484,0.125000,122
"73",0.004484,0.111111,104
"74",0.013453,0.214286,164
"75",0.004484,0.111111,156
"76",0.004484,0.125000,179
"77",0.013453,0.250000,179
"78",0.008969,0.200000,177
"79",0.008969,0.181818,99
"80",0.013453,0.230769,220
"81",0.017937,0.250000,512
"82",0.031390,0.304348,601
"83",0.022422,0.250000,661
"84",0.004484,0.111111,174
"85",0.017937,0.250000,318
"86",0.008969,0.200000,99
"87",0.022422,0.277778,371
"88",0.008969,0.181818,190
"89",0.017937,0.266667,173
"90",0.035874,0.320000,364
"91",0.017937,0.250000,219
"92",0.008969,0.181818,271
"93",0.008969,0.181818,426
"94",0.004484,0.125000,187
"95",0.031390,0.291667,254
"96",0.013453,0.200000,421
"97",0.004484,0.111111,189
"98",0.004484,0.125000,180
"99",0.004484,0.125000,175
"100",0.049327,0.354839,516
"101",0.004484,0.125000,41
"102",0.004484,0.125000,316
"103",0.049327,0.333333,631
"104",0.004484,0.125000,235
"105",0.004484,0.125000,65
"106",0.026906,0.272727,365
"107",0.022422,0.263158,451
"108",0.008969,0.181818,392
"109",0.004484,0.111111,113
"110",0.008969,0.166667,278
"111",0.031390,0.291667,633
"112",0.008969,0.200000,416
"113",0.008969,0.166667,526
"114",0.004484,0.111111,157
"115",0.008969,0.181818,346
"116",0.004484,0.111111,287
"117",0.008969,0.181818,195
"118",0.013453,0.214286,269
"119",0.008969,0.181818,216
"120",0.004484,0.111111,4
"121",0.004484,0.111111,151
"122",0.026906,0.272727,310
"123",0.040359,0.333333,608
"124",0.022422,0.263158,269
"125",0.008969,0.166667,101
"126",0.031390,0.304348,325
"127",0.004484,0.125000,90
"128",0.026906,0.250000,608
"129",0.013453,0.214286,566
"130",0.031390,0.280000,417
"131",0.004484,0.125000,17
"132",0.008969,0.181818,212
"133",0.004484,0.125000,260
"134",0.071749,0.340426,647
"135",0.022422,0.277778,276
"136",0.013453,0.230769,460
"137",0.017937,0.266667,242
"138",0.022422,0.277778,323
"139",0.004484,0.125000,197
"140",0.004484,0.125000,189
"141",0.008969,0.200000,150
"142",0.049327,0.366667,858
"143",0.004484,0.111111,250
"144",0.013453,0.230769,218
"145",0.008969,0.181818,227
"146",0.008969,0.166667,265
"147",0.013453,0.214286,446
"148",0.008969,0.200000,172
"149",0.004484,0.125000,51
"150",0.008969,0.200000,217
"151",0.004484,0.125000,274
"152",0.067265,0.348837,708
"153",0.049327,0.366667,707
"154",0.008969,0.166667,198
"155",0.004484,0.125000,32
"156",0.004484,0.125000,85
"157",0.031390,0.318182,739
"158",0.044843,0.303030,548
"159",0.031390,0.304348,582
"160",0.004484,0.111111,158
"161",0.022422,0.277778,336
"162",0.022422,0.294118,272
"163",0.004484,0.125000,218
"164",0.008969,0.200000,221
"165",0.026906,0.272727,331
"166",0.004484,0.111111,136
"167",0.013453,0.230769,212
"168",0.004484,0.125000,116
"169",0.004484,0.111111,172
"170",0.004484,0.125000,181
"171",0.040359,0.321429,485
"172",0.004484,0.125000,387
"173",0.067265,0.357143,920
"174",0.004484,0.111111,126
"175",0.004484,0.125000,141
"176",0.004484,0.125000,95
"177",0.008969,0.200000,245
"178",0.022422,0.277778,295
"179",0.008969,0.200000,593
"180",0.062780,0.318182,751
"181",0.031390,0.280000,488
"182",0.004484,0.111111,190
