"","V1","V2","V3"
"1",0.009063,0.250000,184
"2",0.166163,0.381944,1184
"3",0.021148,0.291667,283
"4",0.003021,0.111111,288
"5",0.323263,0.380783,1769
"6",0.045317,0.348837,374
"7",0.054381,0.360000,648
"8",0.163142,0.385714,1281
"9",0.006042,0.200000,198
"10",0.250755,0.391509,1553
"11",0.102719,0.365591,971
"12",0.075529,0.352113,630
"13",0.138973,0.383333,1420
"14",0.148036,0.382813,1576
"15",0.078550,0.371429,699
"16",0.003021,0.125000,37
"17",0.099698,0.370787,1116
"18",0.223565,0.371859,1410
"19",0.259819,0.394495,3294
"20",0.078550,0.388060,902
"21",0.033233,0.323529,608
"22",0.009063,0.230769,384
"23",0.027190,0.310345,442
"24",0.135952,0.365854,1610
"25",0.009063,0.214286,204
"26",0.096677,0.410256,867
"27",0.006042,0.181818,193
"28",0.021148,0.304348,399
"29",0.003021,0.111111,162
"30",0.009063,0.250000,132
"31",0.129909,0.380531,990
"32",0.009063,0.200000,109
"33",0.187311,0.394904,1146
"34",0.021148,0.291667,641
"35",0.033233,0.366667,816
"36",0.015106,0.277778,566
"37",0.003021,0.125000,322
"38",0.006042,0.200000,252
"39",0.084592,0.373333,519
"40",0.027190,0.333333,378
"41",0.250755,0.397129,1593
"42",0.003021,0.125000,165
"43",0.024169,0.307692,455
"44",0.009063,0.214286,160
"45",0.132931,0.376068,1243
"46",0.241692,0.373832,1712
"47",0.003021,0.125000,61
"48",0.051360,0.326923,654
"49",0.217523,0.380952,1451
"50",0.012085,0.250000,321
"51",0.003021,0.125000,133
"52",0.003021,0.111111,115
"53",0.123867,0.379630,1143
"54",0.003021,0.111111,120
"55",0.175227,0.381579,1765
"56",0.187311,0.392405,1921
"57",0.063444,0.333333,570
"58",0.129909,0.377193,1096
"59",0.006042,0.181818,84
"60",0.060423,0.344828,1015
"61",0.006042,0.181818,345
"62",0.241692,0.384615,1508
"63",0.090634,0.379747,771
"64",0.006042,0.200000,179
"65",0.114804,0.376238,1040
"66",0.009063,0.230769,427
"67",0.386707,0.392638,1617
"68",0.154079,0.377778,1085
"69",0.027190,0.300000,395
"70",0.003021,0.111111,44
"71",0.090634,0.344828,743
