"","V1","V2","V3"
"1",0.013889,0.111111,91
"2",0.013889,0.125000,27
"3",0.013889,0.125000,171
"4",0.013889,0.125000,110
"5",0.027778,0.181818,197
"6",0.041667,0.214286,362
"7",0.013889,0.111111,146
"8",0.013889,0.111111,108
"9",0.013889,0.111111,83
"10",0.013889,0.111111,337
"11",0.041667,0.230769,287
"12",0.013889,0.125000,194
"13",0.013889,0.125000,147
"14",0.027778,0.181818,270
"15",0.055556,0.285714,301
"16",0.013889,0.111111,60
"17",0.013889,0.125000,59
"18",0.027778,0.200000,27
"19",0.041667,0.200000,253
"20",0.013889,0.111111,4
"21",0.027778,0.200000,185
"22",0.027778,0.181818,174
"23",0.027778,0.166667,124
"24",0.013889,0.111111,117
"25",0.027778,0.181818,166
"26",0.013889,0.125000,103
"27",0.027778,0.166667,564
"28",0.013889,0.111111,217
"29",0.027778,0.181818,154
"30",0.013889,0.125000,223
"31",0.027778,0.181818,552
"32",0.013889,0.125000,51
"33",0.041667,0.230769,365
"34",0.013889,0.111111,79
"35",0.013889,0.125000,39
"36",0.013889,0.111111,194
"37",0.013889,0.111111,75
"38",0.013889,0.111111,146
"39",0.013889,0.111111,128
"40",0.013889,0.111111,94
"41",0.041667,0.200000,345
"42",0.013889,0.125000,207
"43",0.041667,0.214286,184
"44",0.027778,0.181818,303
"45",0.055556,0.285714,535
"46",0.013889,0.125000,109
"47",0.013889,0.125000,273
"48",0.013889,0.111111,101
"49",0.027778,0.181818,214
"50",0.013889,0.111111,140
