"","V1","V2","V3"
"1",0.021097,0.263158,515
"2",0.012658,0.230769,277
"3",0.008439,0.181818,242
"4",0.004219,0.125000,121
"5",0.004219,0.125000,29
"6",0.021097,0.263158,308
"7",0.008439,0.200000,122
"8",0.021097,0.263158,607
"9",0.004219,0.111111,63
"10",0.016878,0.266667,242
"11",0.004219,0.111111,12
"12",0.042194,0.312500,620
"13",0.004219,0.125000,263
"14",0.021097,0.277778,556
"15",0.037975,0.300000,591
"16",0.016878,0.250000,307
"17",0.004219,0.125000,249
"18",0.059072,0.341463,435
"19",0.004219,0.125000,145
"20",0.008439,0.200000,190
"21",0.004219,0.125000,327
"22",0.004219,0.125000,4
"23",0.021097,0.263158,338
"24",0.004219,0.111111,16
"25",0.004219,0.125000,4
"26",0.042194,0.312500,403
"27",0.037975,0.310345,469
"28",0.004219,0.125000,114
"29",0.008439,0.181818,122
"30",0.008439,0.181818,192
"31",0.008439,0.200000,279
"32",0.004219,0.125000,102
"33",0.016878,0.235294,423
"34",0.004219,0.125000,363
"35",0.054852,0.361111,575
"36",0.004219,0.111111,118
"37",0.008439,0.200000,262
"38",0.004219,0.125000,170
"39",0.029536,0.291667,347
"40",0.046414,0.314286,1001
"41",0.012658,0.214286,546
"42",0.021097,0.238095,211
"43",0.004219,0.125000,41
"44",0.004219,0.125000,220
"45",0.008439,0.166667,90
"46",0.004219,0.125000,274
"47",0.004219,0.125000,104
"48",0.025316,0.300000,423
"49",0.012658,0.230769,249
"50",0.021097,0.250000,391
"51",0.008439,0.200000,155
"52",0.004219,0.125000,28
"53",0.016878,0.266667,355
"54",0.008439,0.181818,357
"55",0.046414,0.333333,554
"56",0.063291,0.340909,937
"57",0.008439,0.181818,244
"58",0.021097,0.277778,541
"59",0.021097,0.277778,349
"60",0.016878,0.222222,373
"61",0.097046,0.370968,611
"62",0.008439,0.181818,200
"63",0.029536,0.291667,505
"64",0.004219,0.125000,346
"65",0.016878,0.250000,206
"66",0.025316,0.285714,214
"67",0.008439,0.181818,327
"68",0.004219,0.111111,169
"69",0.004219,0.125000,138
"70",0.016878,0.266667,306
"71",0.004219,0.111111,99
"72",0.008439,0.166667,153
"73",0.067511,0.355556,522
"74",0.021097,0.263158,648
"75",0.004219,0.125000,187
"76",0.025316,0.300000,432
"77",0.012658,0.230769,248
"78",0.025316,0.260870,242
"79",0.021097,0.277778,176
"80",0.016878,0.250000,286
"81",0.025316,0.285714,228
"82",0.025316,0.300000,438
"83",0.004219,0.125000,86
"84",0.012658,0.250000,272
"85",0.012658,0.230769,238
"86",0.004219,0.111111,184
"87",0.004219,0.125000,416
"88",0.021097,0.263158,424
"89",0.008439,0.200000,57
"90",0.004219,0.125000,251
"91",0.021097,0.277778,410
"92",0.037975,0.321429,570
"93",0.042194,0.322581,383
"94",0.025316,0.285714,360
"95",0.088608,0.344262,1089
"96",0.084388,0.384615,907
"97",0.025316,0.300000,219
"98",0.021097,0.250000,326
"99",0.016878,0.266667,370
"100",0.012658,0.230769,291
"101",0.021097,0.263158,548
"102",0.004219,0.111111,107
"103",0.012658,0.250000,375
"104",0.004219,0.125000,131
"105",0.012658,0.200000,121
"106",0.012658,0.250000,169
"107",0.004219,0.111111,110
"108",0.021097,0.250000,565
"109",0.029536,0.280000,352
"110",0.059072,0.350000,587
"111",0.012658,0.214286,253
"112",0.008439,0.166667,235
"113",0.075949,0.360000,724
"114",0.029536,0.318182,617
"115",0.059072,0.350000,890
"116",0.021097,0.277778,287
"117",0.004219,0.125000,312
"118",0.004219,0.125000,52
"119",0.008439,0.181818,287
"120",0.016878,0.266667,339
"121",0.025316,0.272727,318
"122",0.059072,0.368421,816
"123",0.033755,0.285714,316
"124",0.008439,0.181818,340
"125",0.021097,0.263158,458
"126",0.008439,0.181818,433
"127",0.004219,0.125000,126
"128",0.008439,0.181818,122
"129",0.008439,0.200000,158
"130",0.004219,0.125000,13
"131",0.004219,0.111111,386
"132",0.008439,0.181818,204
"133",0.021097,0.250000,282
"134",0.008439,0.200000,465
"135",0.042194,0.333333,337
"136",0.147679,0.372340,987
"137",0.029536,0.304348,496
"138",0.139241,0.370787,955
"139",0.037975,0.300000,553
"140",0.008439,0.181818,226
"141",0.008439,0.166667,244
"142",0.008439,0.181818,211
"143",0.004219,0.111111,246
"144",0.004219,0.111111,234
"145",0.008439,0.166667,340
"146",0.008439,0.181818,110
"147",0.008439,0.181818,232
"148",0.008439,0.200000,217
"149",0.004219,0.111111,401
"150",0.004219,0.111111,210
"151",0.008439,0.166667,508
"152",0.063291,0.357143,605
"153",0.021097,0.250000,303
"154",0.004219,0.111111,236
"155",0.084388,0.357143,737
"156",0.008439,0.181818,229
"157",0.004219,0.125000,194
"158",0.016878,0.266667,398
"159",0.021097,0.277778,221
"160",0.012658,0.230769,425
"161",0.004219,0.111111,303
"162",0.004219,0.111111,196
"163",0.050633,0.315789,377
"164",0.004219,0.125000,180
"165",0.016878,0.266667,346
"166",0.004219,0.111111,178
"167",0.029536,0.304348,203
"168",0.004219,0.125000,161
"169",0.004219,0.125000,65
"170",0.004219,0.111111,37
"171",0.004219,0.111111,115
